season_year,week,matchup,team_code,slot,player_name,nfl_team,position,is_starter
2018,1,1,JAGB,D/ST,Patriots D/ST,NE,D/ST,True
2018,1,1,JAGB,Bench,DeSean Jackson,TB,WR,False
2018,1,1,JAGB,K,Wil Lutz,NO,K,True
2018,1,1,JAGB,Bench,James White,NE,RB,False
2018,1,1,JAGB,Bench,Duke Johnson Jr.,CLE,RB,False
2018,1,1,JAGB,Bench,Gerald Everett,LAR,TE,False
2018,1,1,JAGB,Bench,Kenneth Dixon,BAL,RB,False
2018,1,1,JAGB,Bench,Seahawks D/ST,SEA,D/ST,False
2018,1,1,JAGB,Bench,Bills D/ST,BUF,D/ST,False
2018,1,1,LNO,Bench,Demaryius Thomas,HOU,WR,False
2018,1,1,LNO,QB,Drew Brees,NO,QB,True
2018,1,1,LNO,TE,George Kittle,SF,TE,True
2018,1,1,LNO,Bench,Dolphins D/ST,MIA,D/ST,False
2018,1,1,LNO,Bench,Frank Gore,MIA,RB,False
2018,1,1,LNO,Bench,Tyler Boyd,CIN,WR,False
2018,1,1,LNO,FLEX,Rob Gronkowski,NE,TE,True
2018,1,1,LNO,Bench,Phillip Lindsay,DEN,RB,False
2018,1,1,LNO,RB,Royce Freeman,DEN,RB,True
2018,1,1,LNO,K,Brett Maher,DAL,K,True
2018,1,1,LNO,WR,Adam Humphries,TB,WR,True
2018,1,1,LNO,Bench,Tre'Quan Smith,NO,WR,False
2018,1,1,LNO,D/ST,Saints D/ST,NO,D/ST,True
2018,1,1,LNO,Bench,T.J. Yeldon,JAX,RB,False
2018,1,1,LNO,WR,David Moore,SEA,WR,True
2018,1,1,LNO,RB,Theo Riddick,DET,RB,True
2018,1,1,CHLK,RB,David Johnson,ARI,RB,True
2018,1,1,CHLK,Bench,LeSean McCoy,BUF,RB,False
2018,1,1,CHLK,WR,Stefon Diggs,MIN,WR,True
2018,1,1,CHLK,WR,JuJu Smith-Schuster,PIT,WR,True
2018,1,1,CHLK,Bench,Brandin Cooks,LAR,WR,False
2018,1,1,CHLK,Bench,Peyton Barber,TB,RB,False
2018,1,1,CHLK,TE,Trey Burton,CHI,TE,True
2018,1,1,CHLK,QB,Andrew Luck,IND,QB,True
2018,1,1,CHLK,K,Harrison Butker,KC,K,True
2018,1,1,CHLK,D/ST,Bears D/ST,CHI,D/ST,True
2018,1,1,CHLK,RB,Elijah McGuire,NYJ,RB,True
2018,1,1,CHLK,Bench,Dak Prescott,DAL,QB,False
2018,1,1,CHLK,FLEX,Jaylen Samuels,PIT,RB,True
2018,1,1,CHLK,Bench,Nick Foles,PHI,QB,False
2018,1,1,CHLK,Bench,Jamaal Williams,GB,RB,False
2018,1,1,CHLK,Bench,Robby Anderson,NYJ,WR,False
2018,1,1,DKEG,WR,Davante Adams,GB,WR,True
2018,1,1,DKEG,QB,Tom Brady,NE,QB,True
2018,1,1,DKEG,RB,Mark Ingram II,NO,RB,True
2018,1,1,DKEG,Bench,Chris Thompson,WAS,RB,False
2018,1,1,DKEG,WR,Robert Woods,LAR,WR,True
2018,1,1,DKEG,D/ST,Rams D/ST,LAR,D/ST,True
2018,1,1,DKEG,RB,Nick Chubb,CLE,RB,True
2018,1,1,DKEG,K,Justin Tucker,BAL,K,True
2018,1,1,DKEG,FLEX,Tyler Lockett,SEA,WR,True
2018,1,1,DKEG,Bench,Spencer Ware,KC,RB,False
2018,1,1,DKEG,Bench,Nyheim Hines,IND,RB,False
2018,1,1,DKEG,Bench,Cameron Brate,TB,TE,False
2018,1,1,DKEG,Bench,Mohamed Sanu,ATL,WR,False
2018,1,1,DKEG,Bench,Colts D/ST,IND,D/ST,False
2018,1,1,DKEG,Bench,Jameis Winston,TB,QB,False
2018,1,1,DKEG,TE,David Njoku,CLE,TE,True
2018,1,1,MRYJ,Bench,Todd Gurley II,LAR,RB,False
2018,1,1,MRYJ,WR,Mike Evans,TB,WR,True
2018,1,1,MRYJ,Bench,Evan Engram,NYG,TE,False
2018,1,1,MRYJ,Bench,Calvin Ridley,ATL,WR,False
2018,1,1,MRYJ,Bench,DJ Moore,CAR,WR,False
2018,1,1,MRYJ,TE,Eric Ebron,IND,TE,True
2018,1,1,MRYJ,K,Greg Zuerlein,LAR,K,True
2018,1,1,MRYJ,RB,Ezekiel Elliott,DAL,RB,True
2018,1,1,MRYJ,D/ST,Broncos D/ST,DEN,D/ST,True
2018,1,1,MRYJ,RB,Jeff Wilson Jr.,SF,RB,True
2018,1,1,MRYJ,Bench,Darren Sproles,PHI,RB,False
2018,1,1,MRYJ,FLEX,Robert Foster,BUF,WR,True
2018,1,1,MRYJ,Bench,Wendell Smallwood,PHI,RB,False
2018,1,1,MRYJ,WR,Mike Williams,LAC,WR,True
2018,1,1,MRYJ,QB,Sam Darnold,NYJ,QB,True
2018,1,1,MRYJ,Bench,Mike Davis,SEA,RB,False
2018,1,1,WZRD,RB,Leonard Fournette,JAX,RB,True
2018,1,1,WZRD,RB,Christian McCaffrey,CAR,RB,True
2018,1,1,WZRD,WR,Doug Baldwin,SEA,WR,True
2018,1,1,WZRD,FLEX,Alshon Jeffery,PHI,WR,True
2018,1,1,WZRD,Bench,Marquise Goodwin,SF,WR,False
2018,1,1,WZRD,WR,Jarvis Landry,CLE,WR,True
2018,1,1,WZRD,Bench,Carson Wentz,PHI,QB,False
2018,1,1,WZRD,Bench,Corey Davis,TEN,WR,False
2018,1,1,WZRD,D/ST,Texans D/ST,HOU,D/ST,True
2018,1,1,WZRD,K,Stephen Gostkowski,NE,K,True
2018,1,1,WZRD,TE,Jared Cook,LV,TE,True
2018,1,1,WZRD,Bench,C.J. Uzomah,CIN,TE,False
2018,1,1,WZRD,Bench,Ryan Succop,TEN,K,False
2018,1,1,WZRD,Bench,Bengals D/ST,CIN,D/ST,False
2018,1,1,WZRD,Bench,Carlos Hyde,JAX,RB,False
2018,1,1,WZRD,QB,Josh Allen,BUF,QB,True
